inputs=199 keys=528 outputs=67 gates=2171
iteration: 1; vars: 13747; clauses: 18318; decisions: 185470
iteration: 4085; vars: 16741811; clauses: 6948826; decisions: 11550808
iteration: 4086; vars: 16745907; clauses: 6959104; decisions: 11552630
iteration: 4087; vars: 16750003; clauses: 6969374; decisions: 11554462
iteration: 4088; vars: 16754099; clauses: 6979644; decisions: 11556308
iteration: 4089; vars: 16758195; clauses: 6989914; decisions: 11558163
iteration: 4090; vars: 16762291; clauses: 7000184; decisions: 11560026
iteration: 4091; vars: 16766387; clauses: 7010446; decisions: 11561903
iteration: 4092; vars: 16770483; clauses: 7020716; decisions: 11563786
iteration: 4093; vars: 16774579; clauses: 7030994; decisions: 11565664
iteration: 4094; vars: 16778675; clauses: 7041264; decisions: 11567535
iteration: 4095; vars: 16782771; clauses: 7051534; decisions: 11569399
iteration: 4096; vars: 16786867; clauses: 7061814; decisions: 11571254
iteration: 4097; vars: 16790963; clauses: 7072094; decisions: 11573094
iteration: 4098; vars: 16795059; clauses: 7082374; decisions: 11574918
iteration: 4099; vars: 16799155; clauses: 7092646; decisions: 11576697
iteration: 4100; vars: 16803251; clauses: 7102926; decisions: 11578480
iteration: 4101; vars: 16807347; clauses: 7113206; decisions: 11580287
iteration: 4102; vars: 16811443; clauses: 7123478; decisions: 11582099
iteration: 4103; vars: 16815539; clauses: 7133758; decisions: 11583923
iteration: 4104; vars: 16819635; clauses: 7144038; decisions: 11585755
iteration: 4105; vars: 16823731; clauses: 7154318; decisions: 11587599
iteration: 4106; vars: 16827827; clauses: 7164598; decisions: 11589455
iteration: 4107; vars: 16831923; clauses: 7174878; decisions: 11591324
iteration: 4108; vars: 16836019; clauses: 7185158; decisions: 11593198
iteration: 4109; vars: 16840115; clauses: 7195430; decisions: 11595085
iteration: 4110; vars: 16844211; clauses: 7205710; decisions: 11596978
iteration: 4111; vars: 16848307; clauses: 7215990; decisions: 11598868
iteration: 4112; vars: 16852403; clauses: 7226260; decisions: 11600750
iteration: 4113; vars: 16856499; clauses: 7236530; decisions: 11602623
iteration: 4114; vars: 16860595; clauses: 7246800; decisions: 11604474
iteration: 4115; vars: 16864691; clauses: 7257078; decisions: 11606296
iteration: 4116; vars: 16868787; clauses: 7267348; decisions: 11608093
iteration: 4117; vars: 16872883; clauses: 7277618; decisions: 11609886
iteration: 4118; vars: 16876979; clauses: 7287896; decisions: 11611683
iteration: 4119; vars: 16881075; clauses: 7298166; decisions: 11613495
iteration: 4120; vars: 16885171; clauses: 7308428; decisions: 11615313
iteration: 4121; vars: 16889267; clauses: 7318690; decisions: 11617144
iteration: 4122; vars: 16893363; clauses: 7328952; decisions: 11618980
iteration: 4123; vars: 16897459; clauses: 7339214; decisions: 11620828
iteration: 4124; vars: 16901555; clauses: 7349476; decisions: 11622686
iteration: 4125; vars: 16905651; clauses: 7359746; decisions: 11624557
iteration: 4126; vars: 16909747; clauses: 7370008; decisions: 11626435
iteration: 4127; vars: 16913843; clauses: 7380270; decisions: 11628326
iteration: 4128; vars: 16917939; clauses: 7390542; decisions: 11630226
iteration: 4129; vars: 16922035; clauses: 7400814; decisions: 11632116
iteration: 4130; vars: 16926131; clauses: 7411086; decisions: 11633985
iteration: 4131; vars: 16930227; clauses: 7421350; decisions: 11635826
iteration: 4132; vars: 16934323; clauses: 7431622; decisions: 11637657
iteration: 4133; vars: 16938419; clauses: 7441894; decisions: 11639488
iteration: 4134; vars: 16942515; clauses: 7452158; decisions: 11641296
iteration: 4135; vars: 16946611; clauses: 7462430; decisions: 11643096
iteration: 4136; vars: 16950707; clauses: 7472694; decisions: 11644897
iteration: 4137; vars: 16954803; clauses: 7482958; decisions: 11646714
iteration: 4138; vars: 16958899; clauses: 7493222; decisions: 11648536
iteration: 4139; vars: 16962995; clauses: 7503486; decisions: 11650371
iteration: 4140; vars: 16967091; clauses: 7513750; decisions: 11652214
iteration: 4141; vars: 16971187; clauses: 7524006; decisions: 11654067
iteration: 4142; vars: 16975283; clauses: 7534270; decisions: 11655929
iteration: 4143; vars: 16979379; clauses: 7544542; decisions: 11657804
iteration: 4144; vars: 16983475; clauses: 7554804; decisions: 11659687
iteration: 4145; vars: 16987571; clauses: 7565066; decisions: 11661579
iteration: 4146; vars: 16991667; clauses: 7575328; decisions: 11663467
iteration: 4147; vars: 16995763; clauses: 7585598; decisions: 11665327
iteration: 4148; vars: 16999859; clauses: 7595860; decisions: 11667179
iteration: 4149; vars: 17003955; clauses: 7606122; decisions: 11669031
iteration: 4150; vars: 17008051; clauses: 7616392; decisions: 11670874
iteration: 4151; vars: 17012147; clauses: 7626654; decisions: 11672710
iteration: 4152; vars: 17016243; clauses: 7636924; decisions: 11674522
iteration: 4153; vars: 17020339; clauses: 7647194; decisions: 11676326
iteration: 4154; vars: 17024435; clauses: 7657472; decisions: 11678131
iteration: 4155; vars: 17028531; clauses: 7667750; decisions: 11679951
iteration: 4156; vars: 17032627; clauses: 7678028; decisions: 11681777
iteration: 4157; vars: 17036723; clauses: 7688314; decisions: 11683614
iteration: 4158; vars: 17040819; clauses: 7698600; decisions: 11685461
iteration: 4159; vars: 17044915; clauses: 7708894; decisions: 11687320
iteration: 4160; vars: 17049011; clauses: 7719198; decisions: 11689187
iteration: 4161; vars: 17053107; clauses: 7729502; decisions: 11691062
iteration: 4162; vars: 17057203; clauses: 7739806; decisions: 11692932
iteration: 4163; vars: 17061299; clauses: 7750102; decisions: 11694792
iteration: 4164; vars: 17065395; clauses: 7760406; decisions: 11696660
iteration: 4165; vars: 17069491; clauses: 7770710; decisions: 11698529
iteration: 4166; vars: 17073587; clauses: 7781006; decisions: 11700391
iteration: 4167; vars: 17077683; clauses: 7791310; decisions: 11702247
iteration: 4168; vars: 17081779; clauses: 7801606; decisions: 11704094
iteration: 4169; vars: 17085875; clauses: 7811902; decisions: 11705934
iteration: 4170; vars: 17089971; clauses: 7822190; decisions: 11707750
iteration: 4171; vars: 17094067; clauses: 7832478; decisions: 11709558
iteration: 4172; vars: 17098163; clauses: 7842766; decisions: 11711369
iteration: 4173; vars: 17102259; clauses: 7853046; decisions: 11713193
iteration: 4174; vars: 17106355; clauses: 7863326; decisions: 11715025
iteration: 4175; vars: 17110451; clauses: 7873606; decisions: 11716867
iteration: 4176; vars: 17114547; clauses: 7883876; decisions: 11718718
iteration: 4177; vars: 17118643; clauses: 7894146; decisions: 11720578
iteration: 4178; vars: 17122739; clauses: 7904416; decisions: 11722433
iteration: 4179; vars: 17126835; clauses: 7914694; decisions: 11724278
iteration: 4180; vars: 17130931; clauses: 7924964; decisions: 11726131
iteration: 4181; vars: 17135027; clauses: 7935234; decisions: 11728002
iteration: 4182; vars: 17139123; clauses: 7945512; decisions: 11729882
iteration: 4183; vars: 17143219; clauses: 7955782; decisions: 11731756
iteration: 4184; vars: 17147315; clauses: 7966060; decisions: 11733622
iteration: 4185; vars: 17151411; clauses: 7976338; decisions: 11735482
iteration: 4186; vars: 17155507; clauses: 7986624; decisions: 11737333
iteration: 4187; vars: 17159603; clauses: 7996910; decisions: 11739177
iteration: 4188; vars: 17163699; clauses: 8007196; decisions: 11740997
iteration: 4189; vars: 17167795; clauses: 8017490; decisions: 11742809
iteration: 4190; vars: 17171891; clauses: 8027784; decisions: 11744622
iteration: 4191; vars: 17175987; clauses: 8038078; decisions: 11746448
iteration: 4192; vars: 17180083; clauses: 8048382; decisions: 11748282
iteration: 4193; vars: 17184179; clauses: 8058686; decisions: 11750124
iteration: 4194; vars: 17188275; clauses: 8068990; decisions: 11751962
iteration: 4195; vars: 17192371; clauses: 8079286; decisions: 11753790
iteration: 4196; vars: 17196467; clauses: 8089590; decisions: 11755625
iteration: 4197; vars: 17200563; clauses: 8099894; decisions: 11757479
iteration: 4198; vars: 17204659; clauses: 8110190; decisions: 11759342
iteration: 4199; vars: 17208755; clauses: 8120494; decisions: 11761217
iteration: 4200; vars: 17212851; clauses: 8130790; decisions: 11763101
iteration: 4201; vars: 17216947; clauses: 8141086; decisions: 11764979
iteration: 4202; vars: 17221043; clauses: 8151374; decisions: 11766849
iteration: 4203; vars: 17225139; clauses: 8161662; decisions: 11768713
iteration: 4204; vars: 17229235; clauses: 8171950; decisions: 11770568
iteration: 4205; vars: 17233331; clauses: 8182230; decisions: 11773728
iteration: 4206; vars: 17237427; clauses: 8192510; decisions: 11776030
iteration: 4207; vars: 17241523; clauses: 8202790; decisions: 11778269
iteration: 4208; vars: 17245619; clauses: 8213078; decisions: 11780122
iteration: 4209; vars: 17249715; clauses: 8223366; decisions: 11782320
iteration: 4210; vars: 17253811; clauses: 8233662; decisions: 11784275
iteration: 4211; vars: 17257907; clauses: 8243966; decisions: 11786359
iteration: 4212; vars: 17262003; clauses: 8254278; decisions: 11788463
iteration: 4213; vars: 17266099; clauses: 8264590; decisions: 11790499
iteration: 4214; vars: 17270195; clauses: 8274910; decisions: 11792547
iteration: 4215; vars: 17274291; clauses: 8285222; decisions: 11794527
iteration: 4216; vars: 17278387; clauses: 8295534; decisions: 11796526
iteration: 4217; vars: 17282483; clauses: 8305846; decisions: 11798467
iteration: 4218; vars: 17286579; clauses: 8316158; decisions: 11800412
iteration: 4219; vars: 17290675; clauses: 8326470; decisions: 11802314
iteration: 4220; vars: 17294771; clauses: 8336782; decisions: 11804224
iteration: 4221; vars: 17298867; clauses: 8347094; decisions: 11806091
iteration: 4222; vars: 17302963; clauses: 8357406; decisions: 11807923
iteration: 4223; vars: 17307059; clauses: 8367718; decisions: 11809760
iteration: 4224; vars: 17311155; clauses: 4200208; decisions: 11810375
iteration: 4225; vars: 17315251; clauses: 4210510; decisions: 11810962
iteration: 4226; vars: 17319347; clauses: 4220812; decisions: 11812133
iteration: 4227; vars: 17323443; clauses: 4231124; decisions: 11813340
iteration: 4228; vars: 17327539; clauses: 4241436; decisions: 11814715
iteration: 4229; vars: 17331635; clauses: 4251748; decisions: 11816240
iteration: 4230; vars: 17335731; clauses: 4262052; decisions: 11817846
iteration: 4231; vars: 17339827; clauses: 4272348; decisions: 11819523
iteration: 4232; vars: 17343923; clauses: 4282636; decisions: 11821272
iteration: 4233; vars: 17348019; clauses: 4292916; decisions: 11823071
iteration: 4234; vars: 17352115; clauses: 4303204; decisions: 11824923
iteration: 4235; vars: 17356211; clauses: 4313492; decisions: 11826810
iteration: 4236; vars: 17360307; clauses: 4323780; decisions: 11828733
iteration: 4237; vars: 17364403; clauses: 4334068; decisions: 11830676
iteration: 4238; vars: 17368499; clauses: 4344356; decisions: 11832605
iteration: 4239; vars: 17372595; clauses: 4354644; decisions: 11834539
iteration: 4240; vars: 17376691; clauses: 4364932; decisions: 11836471
iteration: 4241; vars: 17380787; clauses: 4375228; decisions: 11838361
iteration: 4242; vars: 17384883; clauses: 4385524; decisions: 11840217
iteration: 4243; vars: 17388979; clauses: 4395808; decisions: 11842089
iteration: 4244; vars: 17393075; clauses: 4406092; decisions: 11845221
iteration: 4245; vars: 17397171; clauses: 4416368; decisions: 11846959
iteration: 4246; vars: 17401267; clauses: 4426652; decisions: 11848704
iteration: 4247; vars: 17405363; clauses: 4436944; decisions: 11850464
iteration: 4248; vars: 17409459; clauses: 4447244; decisions: 11852238
iteration: 4249; vars: 17413555; clauses: 4457552; decisions: 11854026
iteration: 4250; vars: 17417651; clauses: 4467852; decisions: 11855828
iteration: 4251; vars: 17421747; clauses: 4478152; decisions: 11857644
iteration: 4252; vars: 17425843; clauses: 4488452; decisions: 11859474
iteration: 4253; vars: 17429939; clauses: 4498752; decisions: 11861318
iteration: 4254; vars: 17434035; clauses: 4509052; decisions: 11863176
iteration: 4255; vars: 17438131; clauses: 4519352; decisions: 11865032
iteration: 4256; vars: 17442227; clauses: 4529652; decisions: 11866886
iteration: 4257; vars: 17446323; clauses: 4539944; decisions: 11868757
iteration: 4258; vars: 17450419; clauses: 4550236; decisions: 11870602
iteration: 4259; vars: 17454515; clauses: 4560528; decisions: 11872430
iteration: 4260; vars: 17458611; clauses: 4570810; decisions: 11874186
iteration: 4261; vars: 17462707; clauses: 4581084; decisions: 11875910
iteration: 4262; vars: 17466803; clauses: 4591350; decisions: 11877650
iteration: 4263; vars: 17470899; clauses: 4601608; decisions: 11879400
iteration: 4264; vars: 17474995; clauses: 4611858; decisions: 11881165
iteration: 4265; vars: 17479091; clauses: 4622100; decisions: 11882944
iteration: 4266; vars: 17483187; clauses: 4632350; decisions: 11884737
iteration: 4267; vars: 17487283; clauses: 4642600; decisions: 11886544
iteration: 4268; vars: 17491379; clauses: 4652850; decisions: 11888365
iteration: 4269; vars: 17495475; clauses: 4663100; decisions: 11890200
iteration: 4270; vars: 17499571; clauses: 4673350; decisions: 11892049
iteration: 4271; vars: 17503667; clauses: 4683600; decisions: 11893912
iteration: 4272; vars: 17507763; clauses: 4693850; decisions: 11895773
iteration: 4273; vars: 17511859; clauses: 4704108; decisions: 11897632
iteration: 4274; vars: 17515955; clauses: 4714366; decisions: 11899487
iteration: 4275; vars: 17520051; clauses: 4724624; decisions: 11901343
iteration: 4276; vars: 17524147; clauses: 4734892; decisions: 11903114
iteration: 4277; vars: 17528243; clauses: 4745160; decisions: 11904836
iteration: 4278; vars: 17532339; clauses: 4755420; decisions: 11906568
iteration: 4279; vars: 17536435; clauses: 4765688; decisions: 11908312
iteration: 4280; vars: 17540531; clauses: 4775964; decisions: 11910069
iteration: 4281; vars: 17544627; clauses: 4786248; decisions: 11911841
iteration: 4282; vars: 17548723; clauses: 4796524; decisions: 11913627
iteration: 4283; vars: 17552819; clauses: 4806800; decisions: 11915427
iteration: 4284; vars: 17556915; clauses: 4817076; decisions: 11917241
iteration: 4285; vars: 17561011; clauses: 4827352; decisions: 11919069
iteration: 4286; vars: 17565107; clauses: 4837628; decisions: 11920911
iteration: 4287; vars: 17569203; clauses: 4847904; decisions: 11922767
iteration: 4288; vars: 17573299; clauses: 4858180; decisions: 11924637
iteration: 4289; vars: 17577395; clauses: 4868448; decisions: 11926505
iteration: 4290; vars: 17581491; clauses: 4878716; decisions: 11928355
iteration: 4291; vars: 17585587; clauses: 4888984; decisions: 11930217
iteration: 4292; vars: 17589683; clauses: 4899242; decisions: 11932013
iteration: 4293; vars: 17593779; clauses: 4909500; decisions: 11933748
iteration: 4294; vars: 17597875; clauses: 4919758; decisions: 11935476
iteration: 4295; vars: 17601971; clauses: 4930008; decisions: 11937213
iteration: 4296; vars: 17606067; clauses: 4940250; decisions: 11938966
iteration: 4297; vars: 17610163; clauses: 4950484; decisions: 11940732
iteration: 4298; vars: 17614259; clauses: 4960726; decisions: 11942513
iteration: 4299; vars: 17618355; clauses: 4970968; decisions: 11944308
iteration: 4300; vars: 17622451; clauses: 4981210; decisions: 11946117
iteration: 4301; vars: 17626547; clauses: 4991452; decisions: 11947940
iteration: 4302; vars: 17630643; clauses: 5001694; decisions: 11949777
iteration: 4303; vars: 17634739; clauses: 5011936; decisions: 11951628
iteration: 4304; vars: 17638835; clauses: 5022178; decisions: 11953493
iteration: 4305; vars: 17642931; clauses: 5032428; decisions: 11955372
iteration: 4306; vars: 17647027; clauses: 5042678; decisions: 11957233
iteration: 4307; vars: 17651123; clauses: 5052928; decisions: 11959090
iteration: 4308; vars: 17655219; clauses: 5063188; decisions: 11960896
iteration: 4309; vars: 17659315; clauses: 5073448; decisions: 11962643
iteration: 4310; vars: 17663411; clauses: 5083708; decisions: 11964368
iteration: 4311; vars: 17667507; clauses: 5093976; decisions: 11966101
iteration: 4312; vars: 17671603; clauses: 5104252; decisions: 11967847
iteration: 4313; vars: 17675699; clauses: 5114536; decisions: 11969609
iteration: 4314; vars: 17679795; clauses: 5124812; decisions: 11971384
iteration: 4315; vars: 17683891; clauses: 5135088; decisions: 11973174
iteration: 4316; vars: 17687987; clauses: 5145364; decisions: 11974978
iteration: 4317; vars: 17692083; clauses: 5155640; decisions: 11976796
iteration: 4318; vars: 17696179; clauses: 5165916; decisions: 11978628
iteration: 4319; vars: 17700275; clauses: 5176192; decisions: 11980474
iteration: 4320; vars: 17704371; clauses: 5186468; decisions: 11982334
iteration: 4321; vars: 17708467; clauses: 5196736; decisions: 11984208
iteration: 4322; vars: 17712563; clauses: 5207004; decisions: 11986080
iteration: 4323; vars: 17716659; clauses: 5217272; decisions: 11987950
iteration: 4324; vars: 17720755; clauses: 5227530; decisions: 11989752
iteration: 4325; vars: 17724851; clauses: 5237788; decisions: 11991511
iteration: 4326; vars: 17728947; clauses: 5248046; decisions: 11993252
iteration: 4327; vars: 17733043; clauses: 5258296; decisions: 11994985
iteration: 4328; vars: 17737139; clauses: 5268538; decisions: 11996729
iteration: 4329; vars: 17741235; clauses: 5278772; decisions: 11998486
iteration: 4330; vars: 17745331; clauses: 5289014; decisions: 12000259
iteration: 4331; vars: 17749427; clauses: 5299256; decisions: 12002045
iteration: 4332; vars: 17753523; clauses: 5309498; decisions: 12003846
iteration: 4333; vars: 17757619; clauses: 5319740; decisions: 12005661
iteration: 4334; vars: 17761715; clauses: 5329982; decisions: 12007490
iteration: 4335; vars: 17765811; clauses: 5340224; decisions: 12009333
iteration: 4336; vars: 17769907; clauses: 5350466; decisions: 12011190
iteration: 4337; vars: 17774003; clauses: 5360716; decisions: 12013061
iteration: 4338; vars: 17778099; clauses: 5370966; decisions: 12014930
iteration: 4339; vars: 17782195; clauses: 5381216; decisions: 12016813
iteration: 4340; vars: 17786291; clauses: 5391476; decisions: 12018629
iteration: 4341; vars: 17790387; clauses: 5401736; decisions: 12020398
iteration: 4342; vars: 17794483; clauses: 5411996; decisions: 12022162
iteration: 4343; vars: 17798579; clauses: 5422264; decisions: 12023905
iteration: 4344; vars: 17802675; clauses: 5432540; decisions: 12025643
iteration: 4345; vars: 17806771; clauses: 5442824; decisions: 12027392
iteration: 4346; vars: 17810867; clauses: 5453100; decisions: 12029154
iteration: 4347; vars: 17814963; clauses: 5463376; decisions: 12030932
iteration: 4348; vars: 17819059; clauses: 5473652; decisions: 12032723
iteration: 4349; vars: 17823155; clauses: 5483928; decisions: 12034529
iteration: 4350; vars: 17827251; clauses: 5494204; decisions: 12036349
iteration: 4351; vars: 17831347; clauses: 5504480; decisions: 12038183
iteration: 4352; vars: 17835443; clauses: 5514756; decisions: 12040031
iteration: 4353; vars: 17839539; clauses: 5525024; decisions: 12041893
iteration: 4354; vars: 17843635; clauses: 5535292; decisions: 12043753
iteration: 4355; vars: 17847731; clauses: 5545560; decisions: 12045627
iteration: 4356; vars: 17851827; clauses: 5555818; decisions: 12047450
iteration: 4357; vars: 17855923; clauses: 5566076; decisions: 12049229
iteration: 4358; vars: 17860019; clauses: 5576334; decisions: 12051006
iteration: 4359; vars: 17864115; clauses: 5586584; decisions: 12052777
iteration: 4360; vars: 17868211; clauses: 5596826; decisions: 12054531
iteration: 4361; vars: 17872307; clauses: 5607060; decisions: 12056280
iteration: 4362; vars: 17876403; clauses: 5617302; decisions: 12058040
iteration: 4363; vars: 17880499; clauses: 5627544; decisions: 12059813
iteration: 4364; vars: 17884595; clauses: 5637786; decisions: 12061602
iteration: 4365; vars: 17888691; clauses: 5648028; decisions: 12063404
iteration: 4366; vars: 17892787; clauses: 5658270; decisions: 12065221
iteration: 4367; vars: 17896883; clauses: 5668512; decisions: 12067052
iteration: 4368; vars: 17900979; clauses: 5678754; decisions: 12068897
iteration: 4369; vars: 17905075; clauses: 5689004; decisions: 12070756
iteration: 4370; vars: 17909171; clauses: 5699254; decisions: 12072613
iteration: 4371; vars: 17913267; clauses: 5709504; decisions: 12074482
iteration: 4372; vars: 17917363; clauses: 5719764; decisions: 12076302
iteration: 4373; vars: 17921459; clauses: 5730024; decisions: 12078078
iteration: 4374; vars: 17925555; clauses: 5740292; decisions: 12079850
iteration: 4375; vars: 17929651; clauses: 5750568; decisions: 12081631
iteration: 4376; vars: 17933747; clauses: 5760852; decisions: 12083409
iteration: 4377; vars: 17937843; clauses: 5771144; decisions: 12085170
iteration: 4378; vars: 17941939; clauses: 5781428; decisions: 12086926
iteration: 4379; vars: 17946035; clauses: 5791712; decisions: 12088693
iteration: 4380; vars: 17950131; clauses: 5801996; decisions: 12090473
iteration: 4381; vars: 17954227; clauses: 5812280; decisions: 12092269
iteration: 4382; vars: 17958323; clauses: 5822564; decisions: 12094078
iteration: 4383; vars: 17962419; clauses: 5832848; decisions: 12095902
iteration: 4384; vars: 17966515; clauses: 5843132; decisions: 12097738
iteration: 4385; vars: 17970611; clauses: 5853408; decisions: 12099590
iteration: 4386; vars: 17974707; clauses: 5863684; decisions: 12101440
iteration: 4387; vars: 17978803; clauses: 5873960; decisions: 12103304
iteration: 4388; vars: 17982899; clauses: 5884226; decisions: 12105117
iteration: 4389; vars: 17986995; clauses: 5894492; decisions: 12106901
iteration: 4390; vars: 17991091; clauses: 5904758; decisions: 12108684
iteration: 4391; vars: 17995187; clauses: 5915016; decisions: 12110462
iteration: 4392; vars: 17999283; clauses: 5925266; decisions: 12112252
iteration: 4393; vars: 18003379; clauses: 5935508; decisions: 12114039
iteration: 4394; vars: 18007475; clauses: 5945758; decisions: 12115809
iteration: 4395; vars: 18011571; clauses: 5956008; decisions: 12117574
iteration: 4396; vars: 18015667; clauses: 5966258; decisions: 12119350
iteration: 4397; vars: 18019763; clauses: 5976508; decisions: 12121139
iteration: 4398; vars: 18023859; clauses: 5986758; decisions: 12122944
iteration: 4399; vars: 18027955; clauses: 5997008; decisions: 12124762
iteration: 4400; vars: 18032051; clauses: 6007258; decisions: 12126595
iteration: 4401; vars: 18036147; clauses: 6017516; decisions: 12128442
iteration: 4402; vars: 18040243; clauses: 6027774; decisions: 12130287
iteration: 4403; vars: 18044339; clauses: 6038032; decisions: 12132144
iteration: 4404; vars: 18048435; clauses: 6048300; decisions: 12133952
iteration: 4405; vars: 18052531; clauses: 6058568; decisions: 12135731
iteration: 4406; vars: 18056627; clauses: 6068828; decisions: 12137521
iteration: 4407; vars: 18060723; clauses: 6079096; decisions: 12139308
iteration: 4408; vars: 18064819; clauses: 6089372; decisions: 12141093
iteration: 4409; vars: 18068915; clauses: 6099656; decisions: 12142890
iteration: 4410; vars: 18073011; clauses: 6109932; decisions: 12144684
iteration: 4411; vars: 18077107; clauses: 6120208; decisions: 12146461
iteration: 4412; vars: 18081203; clauses: 6130484; decisions: 12148233
iteration: 4413; vars: 18085299; clauses: 6140760; decisions: 12150016
iteration: 4414; vars: 18089395; clauses: 6151036; decisions: 12151812
iteration: 4415; vars: 18093491; clauses: 6161312; decisions: 12153624
iteration: 4416; vars: 18097587; clauses: 6171588; decisions: 12155447
iteration: 4417; vars: 18101683; clauses: 6181856; decisions: 12157287
iteration: 4418; vars: 18105779; clauses: 6192124; decisions: 12159125
iteration: 4419; vars: 18109875; clauses: 6202392; decisions: 12160977
iteration: 4420; vars: 18113971; clauses: 6212650; decisions: 12162777
iteration: 4421; vars: 18118067; clauses: 6222908; decisions: 12164548
iteration: 4422; vars: 18122163; clauses: 6233166; decisions: 12166333
iteration: 4423; vars: 18126259; clauses: 6243416; decisions: 12168129
iteration: 4424; vars: 18130355; clauses: 6253658; decisions: 12169925
iteration: 4425; vars: 18134451; clauses: 6263892; decisions: 12171719
iteration: 4426; vars: 18138547; clauses: 6274134; decisions: 12173525
iteration: 4427; vars: 18142643; clauses: 6284376; decisions: 12175328
iteration: 4428; vars: 18146739; clauses: 6294618; decisions: 12177114
iteration: 4429; vars: 18150835; clauses: 6304860; decisions: 12178895
iteration: 4430; vars: 18154931; clauses: 6315102; decisions: 12180687
iteration: 4431; vars: 18159027; clauses: 6325344; decisions: 12182492
iteration: 4432; vars: 18163123; clauses: 6335586; decisions: 12184313
iteration: 4433; vars: 18167219; clauses: 6345836; decisions: 12186147
iteration: 4434; vars: 18171315; clauses: 6356086; decisions: 12187980
iteration: 4435; vars: 18175411; clauses: 6366336; decisions: 12189825
iteration: 4436; vars: 18179507; clauses: 6376596; decisions: 12191620
iteration: 4437; vars: 18183603; clauses: 6386856; decisions: 12193386
iteration: 4438; vars: 18187699; clauses: 6397108; decisions: 12195164
iteration: 4439; vars: 18191795; clauses: 6407368; decisions: 12196953
iteration: 4440; vars: 18195891; clauses: 6417636; decisions: 12198756
iteration: 4441; vars: 18199987; clauses: 6427912; decisions: 12200559
iteration: 4442; vars: 18204083; clauses: 6438180; decisions: 12202360
iteration: 4443; vars: 18208179; clauses: 6448448; decisions: 12204173
iteration: 4444; vars: 18212275; clauses: 6458716; decisions: 12205983
iteration: 4445; vars: 18216371; clauses: 6468984; decisions: 12207776
iteration: 4446; vars: 18220467; clauses: 6479252; decisions: 12209564
iteration: 4447; vars: 18224563; clauses: 6489520; decisions: 12211363
iteration: 4448; vars: 18228659; clauses: 6499788; decisions: 12213175
iteration: 4449; vars: 18232755; clauses: 6510048; decisions: 12215003
iteration: 4450; vars: 18236851; clauses: 6520308; decisions: 12216828
iteration: 4451; vars: 18240947; clauses: 6530568; decisions: 12218668
iteration: 4452; vars: 18245043; clauses: 6540818; decisions: 12220456
iteration: 4453; vars: 18249139; clauses: 6551068; decisions: 12222215
iteration: 4454; vars: 18253235; clauses: 6561310; decisions: 12223988
iteration: 4455; vars: 18257331; clauses: 6571544; decisions: 12225772
iteration: 4456; vars: 18261427; clauses: 6581770; decisions: 12227570
iteration: 4457; vars: 18265523; clauses: 6591988; decisions: 12229382
iteration: 4458; vars: 18269619; clauses: 6602214; decisions: 12231194
iteration: 4459; vars: 18273715; clauses: 6612440; decisions: 12233004
iteration: 4460; vars: 18277811; clauses: 6622666; decisions: 12234826
iteration: 4461; vars: 18281907; clauses: 6632892; decisions: 12236645
iteration: 4462; vars: 18286003; clauses: 6643118; decisions: 12238447
iteration: 4463; vars: 18290099; clauses: 6653344; decisions: 12240244
iteration: 4464; vars: 18294195; clauses: 6663570; decisions: 12242052
iteration: 4465; vars: 18298291; clauses: 6673804; decisions: 12243873
iteration: 4466; vars: 18302387; clauses: 6684038; decisions: 12245694
iteration: 4467; vars: 18306483; clauses: 6694272; decisions: 12247526
iteration: 4468; vars: 18310579; clauses: 6704516; decisions: 12249309
iteration: 4469; vars: 18314675; clauses: 6714760; decisions: 12251063
iteration: 4470; vars: 18318771; clauses: 6724996; decisions: 12252829
iteration: 4471; vars: 18322867; clauses: 6735240; decisions: 12254606
iteration: 4472; vars: 18326963; clauses: 6745492; decisions: 12256397
iteration: 4473; vars: 18331059; clauses: 6755752; decisions: 12258202
iteration: 4474; vars: 18335155; clauses: 6766004; decisions: 12260021
iteration: 4475; vars: 18339251; clauses: 6776256; decisions: 12261840
iteration: 4476; vars: 18343347; clauses: 6786508; decisions: 12263657
iteration: 4477; vars: 18347443; clauses: 6796760; decisions: 12265486
iteration: 4478; vars: 18351539; clauses: 6807012; decisions: 12267312
iteration: 4479; vars: 18355635; clauses: 6817264; decisions: 12269121
iteration: 4480; vars: 18359731; clauses: 6827516; decisions: 12270925
iteration: 4481; vars: 18363827; clauses: 6837760; decisions: 12272740
iteration: 4482; vars: 18367923; clauses: 6848004; decisions: 12274554
iteration: 4483; vars: 18372019; clauses: 6858248; decisions: 12276382
iteration: 4484; vars: 18376115; clauses: 6868482; decisions: 12278158
iteration: 4485; vars: 18380211; clauses: 6878716; decisions: 12279906
iteration: 4486; vars: 18384307; clauses: 6888942; decisions: 12281667
iteration: 4487; vars: 18388403; clauses: 6899160; decisions: 12283439
iteration: 4488; vars: 18392499; clauses: 6909370; decisions: 12285225
iteration: 4489; vars: 18396595; clauses: 6919572; decisions: 12287025
iteration: 4490; vars: 18400691; clauses: 6929782; decisions: 12288839
iteration: 4491; vars: 18404787; clauses: 6939992; decisions: 12290667
iteration: 4492; vars: 18408883; clauses: 6950202; decisions: 12292495
iteration: 4493; vars: 18412979; clauses: 6960412; decisions: 12294321
iteration: 4494; vars: 18417075; clauses: 6970622; decisions: 12296159
